Local Time,Unix Time,PM1.0,PM2.5,PM10,Temperature,Gas,Humidity,Pressure,Altitude,
Wed Feb 22 14:46:55 2023,1677106015.7676208,0,0,0,22.126875,20977,20.803082438257512,997.2984124628655,133.66245843323682,
Wed Feb 22 14:46:56 2023,1677106016.9605649,0,0,0,22.1284375,21341,20.803177057734313,997.2923609959564,133.7134926756288,
Wed Feb 22 14:46:58 2023,1677106018.1528726,0,0,0,22.13,21697,20.793120299912243,997.2948795247146,133.6922529674078,
Wed Feb 22 14:46:59 2023,1677106019.3446372,0,0,0,22.1325390625,22109,20.783123401287074,997.2955441094141,133.68664827982423,
Wed Feb 22 14:47:00 2023,1677106020.5363362,0,0,0,22.1337109375,22469,20.767969962832115,997.2940049686529,133.69962842544814,
Wed Feb 22 14:47:01 2023,1677106021.728116,0,0,0,22.135859375,22935,20.77824928746604,997.2923258622548,133.7137889717686,
Wed Feb 22 14:47:02 2023,1677106022.9203737,0,0,0,22.1372265625,24214,20.7580339618215,997.2893874772333,133.73856954269917,
Wed Feb 22 14:47:04 2023,1677106024.1126077,0,0,0,22.1372265625,24563,20.7580339618215,997.2808173490364,133.8108451840063,
Wed Feb 22 14:47:05 2023,1677106025.304246,0,0,0,22.1383984375,24993,20.758104797548846,997.2775641187654,133.83828123015658,
Wed Feb 22 14:47:06 2023,1677106026.496424,0,0,0,22.1395703125,25380,20.748027828696188,997.2725968398418,133.88017280783,
Wed Feb 22 14:47:07 2023,1677106027.6886175,0,0,0,22.1395703125,25749,20.74295424439992,997.2691687777068,133.90908348968208,
Wed Feb 22 14:47:08 2023,1677106028.8876238,0,0,0,22.1399609375,26176,20.753125232625855,997.2629422595637,133.9615952539164,
Wed Feb 22 14:47:10 2023,1677106030.0860069,0,0,0,22.1395703125,26441,20.7328077126803,997.2520284724684,134.05363806010988,
Wed Feb 22 14:47:11 2023,1677106031.278164,0,0,0,22.1409375,26859,20.743036835117653,997.2508040008006,134.06396484794206,
Wed Feb 22 14:47:12 2023,1677106032.4769275,0,0,0,22.1411328125,27139,20.732902061699246,997.2494047651277,134.07576554998644,
Wed Feb 22 14:47:13 2023,1677106033.669172,0,0,0,22.1419140625,27510,20.722803493534,997.2489499208089,134.07960156304853,
Wed Feb 22 14:47:14 2023,1677106034.8615024,0,0,0,22.1415234375,27838,20.722779916053515,997.2431782212504,134.12827837391416,
Wed Feb 22 14:47:16 2023,1677106036.0535893,0,0,0,22.142890625,28157,20.71778987182045,997.2539519861375,134.037415804675,
Wed Feb 22 14:47:17 2023,1677106037.2458568,0,0,0,22.143671875,28447,20.70769250239298,997.2620673458904,133.96897391915417,
Wed Feb 22 14:47:18 2023,1677106038.4446492,0,0,0,22.1440625,28686,20.71278822167775,997.2695531183375,133.90584213553154,
Wed Feb 22 14:47:19 2023,1677106039.6369183,0,0,0,22.1446484375,29063,20.707751409683386,997.2842098859977,133.78223437512466,
Wed Feb 22 14:47:20 2023,1677106040.8287792,0,0,0,22.145234375,29313,20.71793130988363,997.3005807327187,133.64417267844382,
Wed Feb 22 14:47:22 2023,1677106042.0275085,0,0,0,22.145625,29568,20.712882494267703,997.3149227492182,133.52322240150346,
Wed Feb 22 14:47:23 2023,1677106043.226238,0,0,0,22.146015625,29928,20.72812388161901,997.3138383319649,133.53236754934602,
Wed Feb 22 14:47:24 2023,1677106044.4249663,0,0,0,22.1446484375,30193,20.728041339549392,997.3167767604162,133.50758710408897,
Wed Feb 22 14:47:25 2023,1677106045.6170554,0,0,0,22.145234375,30442,20.728076714574712,997.3177212129648,133.4996223303367,
Wed Feb 22 14:47:26 2023,1677106046.8087587,0,0,0,22.145625,30717,20.733173323887385,997.3252070470071,133.436492879832,
Wed Feb 22 14:47:27 2023,1677106048.0010166,0,0,0,22.1462109375,30997,20.743355410596397,997.3330077130167,133.3707088001683,
Wed Feb 22 14:47:29 2023,1677106049.1997962,0,0,0,22.146015625,31303,20.748417278953248,997.3292647886253,133.40227333971566,
Wed Feb 22 14:47:30 2023,1677106050.3917842,0,0,0,22.1462109375,31571,20.753502963481548,997.3432920258115,133.28398042535702,
Wed Feb 22 14:47:31 2023,1677106051.583926,0,0,0,22.146796875,31775,20.753538377040215,997.3579489361639,133.16037886146492,
Wed Feb 22 14:47:32 2023,1677106052.7759433,0,0,0,22.146015625,32051,20.748417278953248,997.3669739358053,133.08427187031955,
Wed Feb 22 14:47:33 2023,1677106053.9680865,0,0,0,22.146796875,32309,20.73831734338108,997.3750894879357,133.01583464247588,
Wed Feb 22 14:47:35 2023,1677106055.1667097,0,0,0,22.1471875,32618,20.733267678999276,997.3860034992936,132.92379914070278,
Wed Feb 22 14:47:36 2023,1677106056.3589091,0,0,0,22.1477734375,32885,20.71808453844181,997.3989464274385,132.8146552785806,
Wed Feb 22 14:47:37 2023,1677106057.5577264,0,0,0,22.1477734375,33057,20.728230008905598,997.410944845924,132.7134772097092,
Wed Feb 22 14:47:38 2023,1677106058.7498589,0,0,0,22.1481640625,33306,20.71810811243442,997.4098604758781,132.72262124658982,
Wed Feb 22 14:47:39 2023,1677106059.9420972,0,0,0,22.1477734375,33558,20.71808453844181,997.4058026660293,132.75683912313508,
Wed Feb 22 14:47:41 2023,1677106061.1342976,0,0,0,22.1477734375,33840,20.713012121644034,997.4058026660293,132.75683912313508,
Wed Feb 22 14:47:42 2023,1677106062.3330586,0,0,0,22.1481640625,34022,20.71303569057702,997.4167167208968,132.66480554919445,
Wed Feb 22 14:47:43 2023,1677106063.52519,0,0,0,22.1493359375,33711,20.70803417321779,997.4168917396877,132.6633296969522,
Wed Feb 22 14:47:44 2023,1677106064.7239032,0,0,0,22.151875,33482,20.75384530381868,997.4124143936447,132.70108514421503,
Wed Feb 22 14:47:45 2023,1677106065.9156463,0,0,0,22.1544140625,33558,20.941885598772206,997.4079369848552,132.73884125782564,
Wed Feb 22 14:47:47 2023,1677106067.1144292,0,0,0,22.1565625,33970,21.176012053339335,997.404543916776,132.76745367165205,
Wed Feb 22 14:47:48 2023,1677106068.3064203,0,0,0,22.158515625,34339,21.354474115221485,997.3888373549343,132.89990198118787,
Wed Feb 22 14:47:49 2023,1677106069.498987,0,0,0,22.1596875,34716,21.46167702716598,997.3855840921552,132.92733589549968,
Wed Feb 22 14:47:50 2023,1677106070.693432,0,0,0,22.1610546875,35157,21.533234578316662,997.37236108355,133.03884281508988,
Wed Feb 22 14:47:51 2023,1677106071.892173,0,0,0,22.1628125,35410,21.53845110599954,997.366624053336,133.0872223865826,
Wed Feb 22 14:47:53 2023,1677106073.090838,0,0,0,22.164765625,35696,21.513041112627985,997.3680582130137,133.075128297961,
Wed Feb 22 14:47:54 2023,1677106074.282842,0,0,0,22.164765625,36045,21.4517860808498,997.3697723156957,133.06067350357822,
Wed Feb 22 14:47:55 2023,1677106075.4747205,0,0,0,22.1657421875,36251,21.39572311608415,997.3782028700516,132.98958008004894,
Wed Feb 22 14:47:56 2023,1677106076.6732311,0,0,0,22.1675,36460,21.32443887536371,997.3844645497246,132.93677672081975,
Wed Feb 22 14:47:57 2023,1677106077.8716493,0,0,0,22.1684765625,36763,21.258242574965386,997.3928951536724,132.86568372706097,
Wed Feb 22 14:47:59 2023,1677106079.070109,0,0,0,22.1688671875,36978,21.192045748534436,997.3935248179894,132.8603739583908,
Wed Feb 22 14:48:00 2023,1677106080.2693553,0,0,0,22.1700390625,37165,21.115753471366066,997.3988420476776,132.8155354774589,
Wed Feb 22 14:48:01 2023,1677106081.46164,0,0,0,22.1716015625,37384,21.080228840511065,997.4047889606088,132.76538731036777,
Wed Feb 22 14:48:02 2023,1677106082.6542773,0,0,0,22.172578125,37639,21.019248975208043,997.4012207587787,132.79547663753743,
Wed Feb 22 14:48:03 2023,1677106083.8466465,0,0,0,22.17375,37799,20.958311285246907,997.403109758264,132.7795473922252,
Wed Feb 22 14:48:05 2023,1677106085.045208,0,0,0,22.17375,38092,20.917655383776232,997.4082521432092,132.73618365489668,
Wed Feb 22 14:48:06 2023,1677106086.2371018,0,0,0,22.1743359375,38191,20.88720799490155,997.3954836105966,132.84385607034386,
Wed Feb 22 14:48:07 2023,1677106087.4291358,0,0,0,22.1751171875,38257,20.846623223030157,997.3916005397956,132.87660082270992,
Wed Feb 22 14:48:08 2023,1677106088.6209972,0,0,0,22.1753125,38590,20.826324027776305,997.3953436326401,132.84503645999138,
Wed Feb 22 14:48:09 2023,1677106089.8128624,0,0,0,22.1753125,38658,20.8009399930119,997.3833447116418,132.9462200478872,
Wed Feb 22 14:48:11 2023,1677106091.0047467,0,0,0,22.1747265625,38895,20.775525810661584,997.3652589398822,133.09873423014562,
Wed Feb 22 14:48:12 2023,1677106092.196706,0,0,0,22.1753125,39102,20.750187844796283,997.3542044934193,133.19195556609705,
Wed Feb 22 14:48:13 2023,1677106093.388536,0,0,0,22.1747265625,39171,20.745078388391555,997.3446894013729,133.27219630918233,
Wed Feb 22 14:48:14 2023,1677106094.5871155,0,0,0,22.17375,39521,20.729798566298037,997.3431153275035,133.28547052921905,
Wed Feb 22 14:48:15 2023,1677106095.7790787,0,0,0,22.1735546875,39556,20.72471359566466,997.3393722640325,133.3170359826126,
Wed Feb 22 14:48:16 2023,1677106096.9777114,0,0,0,22.1735546875,39698,20.714567881822646,997.334229891557,133.36040203971163,
Wed Feb 22 14:48:18 2023,1677106098.1762545,0,0,0,22.1721875,39913,20.714485368650628,997.3285979675135,133.40789673384026,
Wed Feb 22 14:48:19 2023,1677106099.3678114,0,0,0,22.172578125,40057,20.704364104321442,997.3275134680202,133.41704247368955,
Wed Feb 22 14:48:20 2023,1677106100.5597177,0,0,0,22.1721875,40312,20.68405342823884,997.3251697274551,133.4368076017,
Wed Feb 22 14:48:21 2023,1677106101.7516863,0,0,0,22.1716015625,40497,20.684018111369667,997.3276535352287,133.41586126636923,
Wed Feb 22 14:48:22 2023,1677106102.9437017,0,0,0,22.1700390625,40571,20.6889953656498,997.3234209359755,133.4515554562189,
Wed Feb 22 14:48:24 2023,1677106104.1356819,0,0,0,22.169453125,40795,20.683888618070128,997.3207623935444,133.4739754345905,
Wed Feb 22 14:48:25 2023,1677106105.3341558,0,0,0,22.1675,40871,20.688842298084104,997.3176143008023,133.50052394355188,
Wed Feb 22 14:48:26 2023,1677106106.5261226,0,0,0,22.1665234375,41098,20.688783427046765,997.3194684645647,133.4848873936937,
Wed Feb 22 14:48:27 2023,1677106107.7246454,0,0,0,22.1665234375,41137,20.688783427046765,997.3143261508642,133.52825365589626,
Wed Feb 22 14:48:28 2023,1677106108.9233801,0,0,0,22.1657421875,41329,20.68366495481152,997.3113528147986,133.553328535366,
Wed Feb 22 14:48:30 2023,1677106110.1220167,0,0,0,22.1657421875,41523,20.678593791250826,997.3096387126301,133.56778401100414,
Wed Feb 22 14:48:31 2023,1677106111.3205466,0,0,0,22.1657421875,41679,20.678593791250826,997.3096387126301,133.56778401100414,
Wed Feb 22 14:48:32 2023,1677106112.5132208,0,0,0,22.1659375,41836,20.673534606444818,997.3099535199822,133.56512915607573,
Wed Feb 22 14:48:33 2023,1677106113.712305,0,0,0,22.1649609375,42035,20.663334528900126,997.3083794834644,133.57840343546718,
Wed Feb 22 14:48:34 2023,1677106114.9115305,0,0,0,22.164375,42155,20.65822894841693,997.3108632588294,133.5574570879111,
Wed Feb 22 14:48:36 2023,1677106116.1105695,0,0,0,22.164375,42276,20.648088991871887,997.3108632588294,133.5574570879111,
Wed Feb 22 14:48:37 2023,1677106117.3096967,0,0,0,22.1633984375,42479,20.653100083495698,997.3178596987223,133.4984544503414,
Wed Feb 22 14:48:38 2023,1677106118.5091884,0,0,0,22.1618359375,42520,20.63779715512944,997.3187693977663,133.49078276709164,
Wed Feb 22 14:48:39 2023,1677106119.7011156,0,0,0,22.1628125,42808,20.642925324005432,997.3271998368504,133.41968737185366,
Wed Feb 22 14:48:40 2023,1677106120.8935761,0,0,0,22.1628125,42849,20.642925324005432,997.3323421232386,133.37632179322947,
Wed Feb 22 14:48:42 2023,1677106122.0856564,0,0,0,22.1633984375,43057,20.642960576830642,997.3247160849594,133.44063324363194,
Wed Feb 22 14:48:43 2023,1677106123.2778416,0,0,0,22.1637890625,43183,20.642984078836474,997.3236316130431,133.44977877974097,
Wed Feb 22 14:48:44 2023,1677106124.4764862,0,0,0,22.163203125,43438,20.627741165607635,997.317544887964,133.50110931695374,
Wed Feb 22 14:48:45 2023,1677106125.6752071,0,0,0,22.1633984375,43566,20.637891141927774,997.3212878916596,133.4695438082806,
Wed Feb 22 14:48:46 2023,1677106126.866956,0,0,0,22.1626171875,43609,20.632774935839727,997.3166004558348,133.5090739196453,
Wed Feb 22 14:48:48 2023,1677106128.059085,0,0,0,22.1618359375,43868,20.63779715512944,997.3221975825602,133.46187221506202,
Wed Feb 22 14:48:49 2023,1677106129.2513132,0,0,0,22.1602734375,43999,20.60729126145923,997.3162509054251,133.51202175623956,
Wed Feb 22 14:48:50 2023,1677106130.4433813,0,0,0,22.1610546875,44175,20.617474667051248,997.3106537914075,133.55922358154524,
Wed Feb 22 14:48:51 2023,1677106131.6353498,0,0,0,22.160078125,44175,20.60727952860025,997.3039374835598,133.61586412403992,
Wed Feb 22 14:48:52 2023,1677106132.834089,0,0,0,22.1587109375,44441,20.60719739927158,997.294877498314,133.69227005679352,
Wed Feb 22 14:48:54 2023,1677106134.0257409,0,0,0,22.1591015625,44441,20.59708529052723,997.292078941618,133.71587134954544,
Wed Feb 22 14:48:55 2023,1677106135.217966,0,0,0,22.158515625,44665,20.58184836136586,997.2945626929222,133.6949249276926,
Wed Feb 22 14:48:56 2023,1677106136.4100878,0,0,0,22.1594921875,44755,20.59710874590144,997.287566296606,133.75392831378144,
Wed Feb 22 14:48:57 2023,1677106137.6032197,0,0,0,22.160078125,44891,20.58194212211751,997.3022233967179,133.63031955745055,
Wed Feb 22 14:48:58 2023,1677106138.7949498,0,0,0,22.1602734375,44983,20.581953842321305,997.2956818553098,133.68548661832367,
Wed Feb 22 14:48:59 2023,1677106139.993709,0,0,0,22.1587109375,45259,20.576793254656955,997.294877498314,133.69227005679352,
Wed Feb 22 14:49:01 2023,1677106141.192385,0,0,0,22.1575390625,45305,20.581789761689336,997.2947027459861,133.69374380805584,
Wed Feb 22 14:49:02 2023,1677106142.3843586,0,0,0,22.1575390625,44219,20.566589963959345,997.2981309055763,133.66483290367768,
Wed Feb 22 14:49:03 2023,1677106143.5766115,0,0,0,22.158125,44485,20.63757394275884,997.3007894077713,133.64241285267772,
Wed Feb 22 14:49:04 2023,1677106144.7687643,0,0,0,22.158515625,45074,20.754246694686103,997.2997049401457,133.65155853026363,
Wed Feb 22 14:49:05 2023,1677106145.96048,0,0,0,22.1591015625,45491,20.815187265855453,997.3023634453623,133.6291384824332,
Wed Feb 22 14:49:07 2023,1677106147.159236,0,0,0,22.1596875,47658,20.85076495146175,997.2981656111435,133.66454021954337,
Wed Feb 22 14:49:08 2023,1677106148.3580096,0,0,0,22.1596875,47864,20.85584325434072,997.2981656111435,133.66454021954337,
Wed Feb 22 14:49:09 2023,1677106149.5501678,0,0,0,22.1602734375,47942,20.825412146265826,997.3025382038986,133.62766468798367,
Wed Feb 22 14:49:10 2023,1677106150.7423022,0,0,0,22.1602734375,48282,20.81018167289441,997.2973959423211,133.67103110670848,
Wed Feb 22 14:49:11 2023,1677106151.9411538,0,0,0,22.1610546875,48309,20.784849082272707,997.2952269867216,133.6893226919315,
Wed Feb 22 14:49:13 2023,1677106153.1398797,0,0,0,22.161640625,48414,20.769659115366956,997.3047418548417,133.6090806149842,
Wed Feb 22 14:49:14 2023,1677106154.3315625,0,0,0,22.161640625,48627,20.744287641757943,997.3081700371223,133.58016975489076,
Wed Feb 22 14:49:15 2023,1677106155.5247586,0,0,0,22.1618359375,48734,20.718933264045468,997.3170553055054,133.50523807213662,
Wed Feb 22 14:49:16 2023,1677106156.7171268,0,0,0,22.1626171875,48923,20.70883541332902,997.3303132127467,133.39343184109822,
Wed Feb 22 14:49:17 2023,1677106157.9093366,0,0,0,22.1633984375,49086,20.678452565171057,997.3384288617829,133.3249917591144,
Wed Feb 22 14:49:19 2023,1677106159.1014082,0,0,0,22.1641796875,49278,20.673428709108745,997.3516868299397,133.21318695446934,
Wed Feb 22 14:49:20 2023,1677106160.2934585,0,0,0,22.1641796875,49360,20.648077238252547,997.3534009302114,133.19873198829256,
Wed Feb 22 14:49:21 2023,1677106161.485614,0,0,0,22.1649609375,49471,20.64812425287676,997.3512320116992,133.21702242907682,
Wed Feb 22 14:49:22 2023,1677106162.6773312,0,0,0,22.166328125,49498,20.632998110815514,997.3465793328191,133.25625847355383,
Wed Feb 22 14:49:23 2023,1677106163.8695111,0,0,0,22.1665234375,49721,20.617803341495545,997.3417518333579,133.2969689367828,
Wed Feb 22 14:49:25 2023,1677106165.0615187,0,0,0,22.1669140625,49861,20.607690193202497,997.3338109338313,133.36393515321942,
Wed Feb 22 14:49:26 2023,1677106166.2601378,0,0,0,22.1659375,49917,20.612699719086066,997.3288086546673,133.40611997977302,
Wed Feb 22 14:49:27 2023,1677106167.4521852,0,0,0,22.166328125,50030,20.597519230764277,997.3208677586983,133.4730868699005,
Wed Feb 22 14:49:28 2023,1677106168.6442547,0,0,0,22.1669140625,50201,20.597554416573203,997.311527557106,133.5518548885355,
Wed Feb 22 14:49:29 2023,1677106169.8429382,0,0,0,22.1673046875,50286,20.592510298952828,997.3035866413769,133.6188228848706,
Wed Feb 22 14:49:31 2023,1677106171.0350177,0,0,0,22.1675,50545,20.59252202512226,997.305615552765,133.601712458175,
Wed Feb 22 14:49:32 2023,1677106172.2335396,0,0,0,22.1675,50603,20.5823875070199,997.303901446265,133.61616803767404,
Wed Feb 22 14:49:33 2023,1677106173.4252477,0,0,0,22.1680859375,50661,20.572288986338954,997.3048458610739,133.6082034989389,
Wed Feb 22 14:49:34 2023,1677106174.6237783,0,0,0,22.1690625,50835,20.572347567291494,997.3012775545252,133.63829615074076,
Wed Feb 22 14:49:35 2023,1677106175.8224049,0,0,0,22.1700390625,50894,20.572406148853933,997.309708025424,133.5671994775454,
Wed Feb 22 14:49:37 2023,1677106177.0141246,0,0,0,22.1704296875,51129,20.562296685888224,997.3120517515312,133.54743422334957,
Wed Feb 22 14:49:38 2023,1677106178.20573,0,0,0,22.170625,51159,20.557242265274997,997.3192230191629,133.48695728462508,
Wed Feb 22 14:49:39 2023,1677106179.404443,0,0,0,22.1712109375,51397,20.54714574963686,997.3253097964102,133.4356263774001,
Wed Feb 22 14:49:40 2023,1677106180.59655,0,0,0,22.172578125,51487,20.53709684865846,997.3257993469731,133.4314979188727,
Wed Feb 22 14:49:41 2023,1677106181.7951658,0,0,0,22.1735546875,51637,20.537155343807598,997.3222310256199,133.46159018359907,
Wed Feb 22 14:49:42 2023,1677106182.9937758,0,0,0,22.174140625,51667,20.52199572964672,997.3266037008048,133.42471467737585,
Wed Feb 22 14:49:44 2023,1677106184.1926234,0,0,0,22.174140625,51667,20.53212532505743,997.3266037008048,133.42471467737585,
Wed Feb 22 14:49:45 2023,1677106185.3847113,0,0,0,22.1747265625,51910,20.50683798068934,997.3292622560549,133.4022946972226,
Wed Feb 22 14:49:46 2023,1677106186.5774548,0,0,0,22.1747265625,52001,20.501774130667506,997.3292622560549,133.4022946972226,
Wed Feb 22 14:49:47 2023,1677106187.7761462,0,0,0,22.1751171875,52155,20.501797493742057,997.3298918762029,133.39698502672888,
Wed Feb 22 14:49:48 2023,1677106188.9678357,0,0,0,22.17609375,52185,20.49679224639142,997.3126104961967,133.54272218924822,
Wed Feb 22 14:49:50 2023,1677106190.1598296,0,0,0,22.17609375,52309,20.48666557231823,997.3108963666676,133.55717788086665,
Wed Feb 22 14:49:51 2023,1677106191.3518634,0,0,0,22.1762890625,52433,20.486677246416953,997.3112111705196,133.554523058165,
Wed Feb 22 14:49:52 2023,1677106192.5441768,0,0,0,22.1766796875,52526,20.481637568479872,997.3152690406351,133.52030204556434,
Wed Feb 22 14:49:53 2023,1677106193.7366977,0,0,0,22.17765625,52620,20.47663310033426,997.3134147981627,133.53593931251714,
Wed Feb 22 14:49:54 2023,1677106194.9292548,0,0,0,22.1784375,52872,20.48174261410867,997.3198164224897,133.48195299453582,
Wed Feb 22 14:49:56 2023,1677106196.1218376,0,0,0,22.17921875,52903,20.48685236081438,997.3227897838931,133.45687807369004,
Wed Feb 22 14:49:57 2023,1677106197.321531,0,0,0,22.1782421875,52935,20.47666810809254,997.3177874812179,133.4990634759746,
Wed Feb 22 14:49:58 2023,1677106198.5240119,0,0,0,22.176875,53094,20.471523819491367,997.3207262414055,133.47428031257152,
Wed Feb 22 14:49:59 2023,1677106199.7169793,0,0,0,22.1778515625,53190,20.47664476956273,997.3257285443076,133.43209500902447,
Wed Feb 22 14:50:00 2023,1677106200.90896,0,0,0,22.1784375,53382,20.471617152962693,997.3335295144702,133.3663083922565,
Wed Feb 22 14:50:02 2023,1677106202.1031175,0,0,0,22.1782421875,53350,20.466543076578606,997.3383571138969,133.32559681425633,
Wed Feb 22 14:50:03 2023,1677106203.2960155,0,0,0,22.1778515625,53447,20.45639557592908,997.339441626429,133.31645104496098,
Wed Feb 22 14:50:04 2023,1677106204.4954479,0,0,0,22.178828125,53576,20.471640486573417,997.3427298252257,133.28872148600377,
Wed Feb 22 14:50:05 2023,1677106205.6877306,0,0,0,22.180390625,53674,20.4616091593261,997.3383917576903,133.32530466061837,
Wed Feb 22 14:50:06 2023,1677106206.879435,0,0,0,22.1813671875,53837,20.471792157411272,997.3365375220873,133.34094157608885,
Wed Feb 22 14:50:08 2023,1677106208.0781639,0,0,0,22.1813671875,53870,20.461667469424064,997.3313950882635,133.38430825034902,
Wed Feb 22 14:50:09 2023,1677106209.270341,0,0,0,22.181953125,54002,20.461702455774184,997.3254829294768,133.43416631825318,
Wed Feb 22 14:50:10 2023,1677106210.4623578,0,0,0,22.1829296875,54101,20.45669872101312,997.3287711089969,133.40643660761168,
Wed Feb 22 14:50:11 2023,1677106211.661153,0,0,0,22.1829296875,54267,20.466823024956142,997.327056960589,133.42089226877513,
Wed Feb 22 14:50:12 2023,1677106212.8531134,0,0,0,22.18390625,54333,20.456757020025808,997.3269168413312,133.42207391560584,
Wed Feb 22 14:50:14 2023,1677106214.0449433,0,0,0,22.1841015625,54501,20.47195549982722,997.3203750420943,133.4772420448098,
Wed Feb 22 14:50:15 2023,1677106215.2437148,0,0,0,22.1841015625,54568,20.477018197700914,997.3220891932388,133.4627862821478,
Wed Feb 22 14:50:16 2023,1677106216.43605,0,0,0,22.1844921875,54703,20.46185406581626,997.3227188018909,133.45747667767264,
Wed Feb 22 14:50:17 2023,1677106217.634722,0,0,0,22.1844921875,54636,20.482104453006833,997.3244329541892,133.44302093279245,
Wed Feb 22 14:50:18 2023,1677106218.8268626,0,0,0,22.18546875,54771,20.472037172820393,997.3277211339489,133.41529119648962,
Wed Feb 22 14:50:20 2023,1677106220.0197883,0,0,0,22.186640625,54941,20.467044660674738,997.3381807601374,133.32708401848274,
Wed Feb 22 14:50:21 2023,1677106221.211888,0,0,0,22.1872265625,55044,20.467079656589537,997.3511243097931,133.21793067765765,
Wed Feb 22 14:50:22 2023,1677106222.4110858,0,0,0,22.1878125,55250,20.487366061260904,997.3709245399368,133.0509569648395,
Wed Feb 22 14:50:23 2023,1677106223.610254,0,0,0,22.1891796875,55181,20.467196311217243,997.3782707691422,132.9890075006015,
Wed Feb 22 14:50:24 2023,1677106224.809327,0,0,0,22.1907421875,55215,20.482477988620825,997.39450270578,132.8521277319038,
Wed Feb 22 14:50:25 2023,1677106226.001097,0,0,0,22.19171875,55354,20.482536355808115,997.4080760559273,132.73766852763913,
Wed Feb 22 14:50:27 2023,1677106227.1935015,0,0,0,22.192890625,55562,20.482606397234697,997.4185359211893,132.6494650876213,
Wed Feb 22 14:50:28 2023,1677106228.3853626,0,0,0,22.1938671875,55458,20.472538904459437,997.4321093531166,132.5350074268501,
Wed Feb 22 14:50:29 2023,1677106229.577612,0,0,0,22.194453125,55702,20.482699787164165,997.441624780373,132.45476955155263,
Wed Feb 22 14:50:30 2023,1677106230.77619,0,0,0,22.1934765625,55737,20.47757838655182,997.457192419249,132.3234983520453,
Wed Feb 22 14:50:31 2023,1677106231.9683115,0,0,0,22.1934765625,55843,20.467452959945593,997.4726200703924,132.19340920946746,
Wed Feb 22 14:50:33 2023,1677106233.167096,0,0,0,22.1938671875,55949,20.477601728968583,997.4869632477219,132.07246603559418,
Wed Feb 22 14:50:34 2023,1677106234.3659139,0,0,0,22.194453125,56055,20.46751129084108,997.4947645528592,132.00668520461713,
Wed Feb 22 14:50:35 2023,1677106235.5647492,0,0,0,22.196015625,56234,20.472667261627,997.5075685381884,131.89872253219096,
Wed Feb 22 14:50:36 2023,1677106236.7565227,0,0,0,22.1989453125,56269,20.452592860201758,997.5157198020933,131.82999199809578,
Wed Feb 22 14:50:37 2023,1677106237.9480934,0,0,0,22.2001171875,56413,20.472912315289122,997.5107521408764,131.87187870075823,
